timestamp,CPU_ALL:User%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s
1629765241,1.3,64275.5,4962.4,56736.9,2.3,2.1
1629765242,0.6,64275.5,4962.4,56736.9,2.0,0.6
1629765243,1.4,64275.5,4962.4,56737.4,17.5,12.1
1629765244,1.1,64275.5,4962.4,56737.0,1.7,1.0
1629765245,1.0,64275.5,4962.4,56737.0,6.1,3.6
1629765247,1.9,64275.5,4962.4,56737.1,5.9,4.6
1629765248,0.7,64275.5,4962.4,56737.1,1.3,0.8
1629765249,2.1,64275.5,4962.4,56737.1,1.1,0.5
1629765250,3.2,64275.5,4962.4,56737.1,1.2,0.7
1629765251,3.3,64275.5,4962.4,56737.1,1.5,1.0
1629765252,1.1,64275.5,4962.4,56737.2,1.5,9.6
1629765253,1.5,64275.5,4962.4,56737.2,2.9,10.7
1629765254,1.2,64275.5,4962.4,56737.2,16.6,14.3
1629765255,0.8,64275.5,4962.4,56737.2,15.6,2.2
1629765256,1.1,64275.5,4962.4,56737.2,5.2,20.5
1629765257,1.5,64275.5,4962.4,56737.2,1.3,0.7
1629765258,0.7,64275.5,4962.4,56737.1,1.4,0.8
1629765259,3.3,64275.5,4962.4,56737.0,17.2,2.6
1629765260,0.9,64275.5,4962.4,56737.4,16.9,2.2
1629765261,1.4,64275.5,4962.4,56737.2,8.2,5.1
1629765262,1.5,64275.5,4962.4,56737.2,17.4,1.3
1629765263,0.9,64275.5,4962.4,56737.8,2.7,10.5
1629765264,0.9,64275.5,4962.4,56738.0,1.5,19.7
1629765265,1.1,64275.5,4962.4,56737.3,1.8,1.9
1629765266,1.8,64275.5,4962.4,56737.3,17.1,4.7
1629765267,1.5,64275.5,4962.4,56737.3,15.9,8.9
1629765268,0.9,64275.5,4962.4,56737.3,15.8,2.4
1629765269,2.8,64275.5,4962.4,56737.4,1.4,7.0
1629765270,0.8,64275.5,4962.4,56737.4,1.5,0.8
1629765271,1.1,64275.5,4962.4,56737.4,2.4,18.6
1629765272,0.7,64275.5,4962.4,56737.6,1.3,0.7
1629765273,0.8,64275.5,4962.4,56737.4,2.1,1.0
1629765274,1.4,64275.5,4962.4,56737.5,17.8,17.6
1629765275,1.5,64275.5,4962.4,56737.5,1.2,0.8
1629765276,1.5,64275.5,4962.4,56737.5,1.3,0.7
1629765277,1.5,64275.5,4962.4,56737.6,2.1,2.4
1629765278,0.9,64275.5,4962.4,56737.6,1.3,0.7
1629765279,2.4,64275.5,4962.4,56737.5,1.4,0.8
1629765280,0.7,64275.5,4962.4,56737.7,1.7,0.9
1629765281,0.8,64275.5,4962.4,56737.7,1.8,5.8
1629765282,0.9,64275.5,4962.4,56737.7,1.3,4.5
1629765283,0.9,64275.5,4962.4,56737.7,1.6,7.0
1629765284,1.2,64275.5,4962.4,56737.8,32.0,37.5
1629765285,1.5,64275.5,4962.4,56737.8,1.5,6.2
1629765286,1.6,64275.5,4962.4,56737.8,2.5,18.5
1629765287,1.2,64275.5,4962.4,56738.3,1.3,0.7
1629765288,0.7,64275.5,4962.4,56738.3,1.4,0.8
1629765289,2.5,64275.5,4962.4,56738.5,17.2,2.5
1629765290,1.2,64275.5,4962.4,56738.5,17.0,2.3
1629765291,0.7,64275.5,4962.4,56738.5,1.4,0.8
1629765292,2.3,64275.5,4962.5,56739.5,18.8,1.8
1629765293,1.0,64275.5,4962.5,56739.7,3.0,1.8
1629765294,1.1,64275.5,4962.5,56752.1,4.2,13.8
1629765295,1.3,64275.5,4962.5,56753.8,1.9,3.5
1629765296,1.8,64275.5,4962.5,56752.1,17.1,9.8
1629765297,1.0,64275.5,4962.5,56738.6,16.0,2.7
1629765298,0.7,64275.5,4962.5,56738.6,16.7,9.8
1629765299,3.2,64275.5,4962.5,56738.7,1.4,0.7
1629765300,0.7,64275.5,4962.5,56738.7,2.0,2.1
1629765301,0.7,64275.5,4962.5,56738.7,1.9,17.2
1629765302,0.6,64275.5,4962.5,56738.7,1.2,0.5
1629765303,1.5,64275.5,4962.5,56738.7,1.1,0.5
1629765304,1.5,64275.5,4962.5,56738.8,19.7,14.0
