timestamp,CPU_ALL:User%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s
1625189763,0.7,64275.6,4301.8,21864.8,5.9,4.8
1625189764,0.8,64275.6,4301.8,21863.8,0.5,1.3
1625189765,0.1,64275.6,4301.8,21863.9,0.3,0.5
1625189766,0.3,64275.6,4301.8,21863.9,0.4,0.8
1625189767,0.1,64275.6,4301.8,21868.2,1.6,6.8
1625189768,0.5,64275.6,4301.8,21863.9,0.4,1.6
1625189769,1.1,64275.6,4301.8,21864.0,0.3,0.6
1625189770,0.6,64275.6,4301.8,21864.1,1.6,1.3
1625189771,0.1,64275.6,4301.8,21864.1,0.4,1.0
1625189772,0.1,64275.6,4301.8,21864.1,0.3,1.2
1625189773,0.1,64275.6,4301.8,21864.1,0.3,0.6
1625189774,1.1,64275.6,4301.8,21865.3,3.2,2.0
1625189775,0.3,64275.6,4301.8,21889.7,2.5,24.2
1625189776,0.1,64275.6,4301.8,21889.7,0.5,0.7
1625189777,0.1,64275.6,4301.8,21864.1,1.4,1.0
1625189778,1.2,64275.6,4301.8,21864.2,1.2,7.7
1625189779,0.9,64275.6,4301.8,21864.2,0.3,0.6
1625189780,0.1,64275.6,4301.8,21864.2,0.4,0.8
1625189781,0.4,64275.6,4301.8,21865.1,3.1,1.9
1625189782,0.3,64275.6,4301.8,21889.8,2.2,24.4
1625189783,0.1,64275.6,4301.8,21889.9,0.4,0.7
1625189784,0.8,64275.6,4301.8,21889.9,0.3,0.6
1625189785,0.1,64275.6,4301.8,21889.9,1.8,1.0
1625189786,0.6,64275.6,4301.8,21864.2,0.5,1.5
1625189787,0.1,64275.6,4301.8,21864.2,0.3,0.4
1625189788,0.6,64275.6,4301.8,21871.4,1.7,7.9
1625189789,0.8,64275.6,4301.8,21864.3,0.5,0.8
1625189790,0.2,64275.6,4301.8,21864.3,0.3,0.8
1625189791,0.2,64275.6,4301.8,21864.3,0.3,0.7
1625189792,0.4,64275.6,4301.8,21864.3,0.3,0.9
1625189793,0.1,64275.6,4301.8,21864.6,0.3,0.5
1625189794,0.9,64275.6,4301.8,21864.3,0.8,1.2
1625189795,0.1,64275.6,4301.8,21864.3,6.4,4.6
1625189796,0.4,64275.6,4301.8,21864.3,0.5,1.0
1625189797,0.1,64275.6,4301.8,21864.3,0.3,0.6
1625189798,0.8,64275.6,4301.9,21880.7,1.4,7.6
1625189799,0.8,64275.6,4301.9,21865.1,0.4,0.5
1625189800,0.5,64275.6,4301.9,21865.0,1.7,0.7
1625189801,0.1,64275.6,4301.9,21865.0,0.3,0.6
1625189802,0.1,64275.6,4301.8,21865.0,0.8,1.1
1625189803,0.1,64275.6,4301.9,21864.9,0.4,0.7
1625189804,1.0,64275.6,4301.9,21864.8,0.3,0.8
1625189805,0.1,64275.6,4301.9,21864.9,0.4,0.5
1625189806,0.2,64275.6,4301.9,21864.9,0.6,0.8
1625189807,0.0,64275.6,4301.9,21864.9,0.4,1.1
1625189808,0.8,64275.6,4301.9,21868.5,1.6,7.8
1625189809,0.5,64275.6,4301.9,21871.3,0.6,1.3
1625189810,0.6,64275.6,4301.9,21864.9,0.3,0.5
1625189811,0.1,64275.6,4301.9,21864.9,0.5,0.9
1625189812,0.2,64275.6,4301.9,21864.9,0.3,0.7
1625189813,0.1,64275.6,4301.9,21865.1,0.3,0.9
1625189814,0.7,64275.6,4301.9,21869.2,0.4,1.1
1625189815,0.2,64275.6,4301.9,21864.9,1.6,0.9
1625189816,0.6,64275.6,4301.9,21864.9,0.6,0.9
1625189817,0.1,64275.6,4301.9,21864.9,0.4,1.1
1625189818,1.5,64275.6,4301.9,21890.3,8.2,33.7
1625189819,0.1,64275.6,4301.9,21892.8,1.0,1.3
1625189820,0.6,64275.6,4301.9,21890.6,0.4,1.0
1625189821,0.1,64275.6,4301.9,21890.6,0.4,1.0
1625189822,0.1,64275.6,4301.9,21890.6,0.4,0.9
1625189823,0.1,64275.6,4301.9,21865.0,1.0,1.5
1625189824,0.7,64275.6,4301.9,21865.0,0.3,0.9
1625189825,0.2,64275.6,4301.9,21865.0,0.3,0.8
1625189826,0.1,64275.6,4301.9,21865.0,0.4,0.6
1625189827,0.1,64275.6,4301.9,21865.0,0.4,0.7
1625189828,1.5,64275.6,4301.9,21865.2,1.7,7.9
1625189829,0.1,64275.6,4301.9,21865.2,0.3,0.5
1625189830,0.8,64275.6,4301.9,21890.8,6.3,24.9
1625189831,0.1,64275.6,4301.9,21890.7,0.3,0.6
1625189832,0.1,64275.6,4301.9,21890.7,0.3,0.5
1625189833,0.2,64275.6,4301.9,21893.6,0.3,0.7
1625189834,0.7,64275.6,4301.9,21864.6,0.6,1.0
1625189835,0.6,64275.6,4301.9,21865.0,0.5,0.7
1625189836,0.6,64275.6,4301.9,21865.0,0.3,0.6
1625189837,0.1,64275.6,4301.9,21865.0,10.4,7.2
1625189838,1.1,64275.6,4301.9,21865.1,1.2,0.7
1625189839,0.1,64275.6,4301.9,21865.1,0.8,7.9
1625189840,0.4,64275.6,4301.9,21865.2,0.3,0.5
1625189841,0.1,64275.6,4301.9,21865.1,0.3,0.9
