timestamp,CPU_ALL:User%,MEM:memtotal,MEM:active,MEM:inactive
1628099755,20.0,64275.6,5883.0,53440.2
1628099756,19.4,64275.6,5883.0,53445.7
1628099757,19.4,64275.6,5883.0,53448.9
1628099758,21.4,64275.6,5883.0,53450.2
1628099759,18.8,64275.6,5883.0,53451.5
1628099761,20.4,64275.6,5883.1,53451.8
1628099762,21.6,64275.6,5883.1,53452.1
1628099763,19.9,64275.6,5883.1,53464.2
1628099764,20.5,64275.6,5883.1,53450.7
1628099765,21.1,64275.6,5883.1,53450.9
1628099766,20.7,64275.6,5883.1,53451.2
1628099767,20.3,64275.6,5883.1,53449.2
1628099768,20.3,64275.6,5883.1,53447.7
1628099769,19.9,64275.6,5883.1,53447.7
1628099770,20.2,64275.6,5883.1,53448.1
1628099771,20.5,64275.6,5883.1,53447.9
1628099772,20.8,64275.6,5883.1,53448.0
1628099773,20.8,64275.6,5883.1,53448.5
1628099774,20.5,64275.6,5883.1,53448.5
1628099775,19.9,64275.6,5883.1,53451.8
1628099776,20.4,64275.6,5883.1,53450.0
1628099777,19.3,64275.6,5883.1,53449.0
1628099778,19.3,64275.6,5883.1,53448.8
1628099779,21.0,64275.6,5883.1,53450.7
1628099780,20.6,64275.6,5883.1,53459.4
1628099781,19.4,64275.6,5883.1,53449.1
1628099782,19.7,64275.6,5883.1,53449.1
1628099783,20.4,64275.6,5883.1,53448.9
1628099784,20.7,64275.6,5883.1,53449.1
1628099785,20.9,64275.6,5883.1,53449.2
1628099786,19.7,64275.6,5883.1,53449.6
1628099787,19.2,64275.6,5883.1,53449.2
1628099788,19.4,64275.6,5883.1,53449.2
1628099789,21.1,64275.6,5883.1,53450.0
1628099790,19.6,64275.6,5883.1,53451.5
1628099791,20.3,64275.6,5883.1,53451.9
1628099792,25.5,64275.6,5883.1,53476.9
1628099793,22.4,64275.6,5883.1,53477.4
1628099794,20.4,64275.6,5883.2,53478.0
1628099795,20.4,64275.6,5883.1,53453.0
1628099796,20.8,64275.6,5883.1,53454.1
1628099797,20.3,64275.6,5883.1,53456.8
1628099798,20.9,64275.6,5883.2,53460.5
1628099799,20.8,64275.6,5883.2,53451.5
1628099800,24.6,64275.6,5883.2,53451.8
1628099801,23.5,64275.6,5883.1,53475.6
1628099802,20.7,64275.6,5883.2,53475.7
1628099803,20.8,64275.6,5883.1,53450.8
1628099804,19.8,64275.6,5883.1,53456.1
1628099805,20.9,64275.6,5883.1,53455.4
1628099806,19.9,64275.6,5883.2,53451.0
1628099807,19.2,64275.6,5883.2,53449.9
1628099808,20.2,64275.6,5883.2,53449.8
1628099809,22.1,64275.6,5883.2,53450.0
1628099810,19.7,64275.6,5883.2,53450.9
1628099811,19.1,64275.6,5883.2,53450.9
1628099812,19.6,64275.6,5883.2,53451.0
1628099813,20.5,64275.6,5883.2,53451.1
1628099814,19.3,64275.6,5883.2,53462.5
1628099815,20.2,64275.6,5883.2,53454.8
1628099816,20.4,64275.6,5883.2,53451.0
1628099817,19.2,64275.6,5883.2,53451.4
1628099818,19.7,64275.6,5883.2,53451.6
1628099819,20.1,64275.6,5883.2,53451.5
1628099820,19.1,64275.6,5883.2,53453.0
1628099821,22.8,64275.6,5883.2,53451.6
1628099822,19.1,64275.6,5883.2,53451.9
1628099823,21.4,64275.6,5883.2,53452.4
1628099824,19.2,64275.6,5883.2,53462.0
1628099825,20.1,64275.6,5883.2,53453.4
1628099826,19.4,64275.6,5883.2,53452.8
1628099827,19.3,64275.6,5883.2,53453.4
1628099828,19.1,64275.6,5883.2,53459.3
1628099829,20.3,64275.6,5883.2,53454.4
1628099830,19.2,64275.6,5883.2,53463.2
1628099831,21.9,64275.6,5883.2,53455.1
1628099832,19.3,64275.6,5883.2,53464.5
1628099833,22.2,64275.6,5883.2,53457.1
1628099834,20.3,64275.6,5883.2,53467.5
1628099835,20.1,64275.6,5883.2,53466.9
1628099836,19.7,64275.6,5883.2,53455.8
1628099837,19.3,64275.6,5883.2,53456.2
1628099838,21.1,64275.6,5883.2,53456.1
1628099839,20.3,64275.6,5883.2,53456.1
1628099840,19.4,64275.6,5883.2,53461.7
1628099841,19.3,64275.6,5883.2,53455.3
1628099842,19.4,64275.6,5883.2,53455.4
1628099843,20.1,64275.6,5883.2,53455.5
1628099844,21.6,64275.6,5883.2,53458.0
1628099845,19.8,64275.6,5883.2,53461.9
1628099846,19.2,64275.6,5883.2,53455.8
1628099847,19.9,64275.6,5883.2,53456.1
1628099848,20.9,64275.6,5883.2,53456.6
1628099849,20.6,64275.6,5883.2,53456.8
1628099850,19.2,64275.6,5883.2,53463.2
1628099851,21.6,64275.6,5883.2,53457.1
1628099852,20.0,64275.6,5883.2,53457.2
1628099853,25.3,64275.6,5883.2,53461.8
1628099854,20.4,64275.6,5883.2,53457.1
1628099855,20.2,64275.6,5883.2,53464.4
1628099856,19.8,64275.6,5883.2,53461.2
1628099857,19.6,64275.6,5883.2,53462.0
1628099858,21.1,64275.6,5883.2,53486.9
1628099859,21.3,64275.6,5883.2,53487.0
1628099860,21.6,64275.6,5883.2,53489.2
1628099861,25.5,64275.6,5883.2,53492.0
1628099862,19.8,64275.6,5883.2,53461.5
1628099863,21.4,64275.6,5883.2,53461.5
1628099864,20.1,64275.6,5883.2,53461.6
1628099865,20.1,64275.6,5883.2,53461.6
1628099866,19.5,64275.6,5883.2,53462.0
1628099867,19.3,64275.6,5883.2,53463.9
1628099868,21.6,64275.6,5883.2,53466.4
1628099869,21.3,64275.6,5883.2,53467.3
1628099870,18.6,64275.6,5883.2,53471.7
1628099871,19.2,64275.6,5883.2,53467.3
1628099872,19.6,64275.6,5883.2,53463.0
1628099873,20.9,64275.6,5883.2,53462.7
1628099874,20.2,64275.6,5883.2,53462.8
1628099875,20.5,64275.6,5883.2,53462.8
1628099876,19.2,64275.6,5883.2,53463.2
1628099877,19.5,64275.6,5883.2,53463.8
1628099878,21.3,64275.6,5883.2,53464.4
1628099879,19.6,64275.6,5883.2,53464.6
1628099880,18.8,64275.6,5883.2,53466.7
1628099881,22.1,64275.6,5883.2,53464.8
1628099882,19.2,64275.6,5883.2,53464.9
1628099883,20.0,64275.6,5883.2,53464.9
1628099884,20.1,64275.6,5883.2,53465.0
1628099885,20.1,64275.6,5883.2,53465.1
1628099886,19.2,64275.6,5883.2,53469.3
1628099887,20.1,64275.6,5883.2,53475.8
1628099888,19.7,64275.6,5883.2,53478.0
1628099889,19.5,64275.6,5883.2,53478.1
1628099890,18.8,64275.6,5883.2,53478.4
1628099891,21.8,64275.6,5883.2,53468.8
1628099892,18.5,64275.6,5883.2,53469.5
1628099893,22.4,64275.6,5883.2,53467.5
1628099894,19.9,64275.6,5883.2,53467.6
1628099895,20.5,64275.6,5883.2,53468.0
1628099896,18.9,64275.6,5883.2,53468.0
1628099897,19.9,64275.6,5883.2,53469.3
1628099898,21.3,64275.6,5883.2,53477.0
1628099899,20.2,64275.6,5883.2,53473.5
1628099900,20.0,64275.6,5883.2,53469.4
1628099901,19.7,64275.6,5883.2,53469.6
1628099902,19.2,64275.6,5883.2,53469.6
1628099903,21.1,64275.6,5883.2,53469.8
1628099904,20.8,64275.6,5883.2,53469.9
1628099905,20.0,64275.6,5883.2,53471.1
1628099906,22.1,64275.6,5883.2,53497.7
1628099907,20.5,64275.6,5883.2,53496.2
1628099908,21.1,64275.6,5883.2,53496.0
1628099909,19.4,64275.6,5883.2,53496.0
1628099910,19.1,64275.6,5883.2,53470.4
1628099911,22.5,64275.6,5883.2,53470.4
1628099912,19.5,64275.6,5883.2,53470.4
1628099913,23.1,64275.6,5883.2,53470.4
1628099914,21.9,64275.6,5883.2,53470.5
1628099915,19.8,64275.6,5883.2,53470.5
1628099916,19.7,64275.6,5883.2,53471.4
1628099917,20.2,64275.6,5883.2,53472.3
1628099918,18.9,64275.6,5883.2,53472.4
1628099919,20.4,64275.6,5883.2,53473.3
1628099920,20.2,64275.6,5883.2,53481.4
1628099921,25.7,64275.6,5883.2,53511.7
1628099922,19.9,64275.6,5883.2,53512.8
1628099923,21.9,64275.6,5883.3,53503.1
1628099924,20.2,64275.6,5883.3,53500.0
1628099925,20.6,64275.6,5883.3,53474.6
1628099926,19.1,64275.6,5883.3,53476.8
1628099927,19.9,64275.6,5883.3,53479.7
1628099928,21.7,64275.6,5883.3,53479.7
1628099929,20.1,64275.6,5883.3,53475.2
1628099930,18.7,64275.6,5883.3,53475.2
1628099931,20.3,64275.6,5883.3,53475.3
1628099932,18.8,64275.6,5883.3,53475.3
1628099933,19.8,64275.6,5883.3,53475.3
1628099934,20.1,64275.6,5883.3,53475.5
1628099935,19.6,64275.6,5883.3,53475.6
1628099936,19.5,64275.6,5883.3,53475.7
1628099937,20.2,64275.6,5883.3,53475.9
1628099938,21.7,64275.6,5883.3,53475.8
1628099939,19.0,64275.6,5883.3,53477.0
1628099940,19.3,64275.6,5883.3,53475.9
1628099941,22.5,64275.6,5883.3,53476.0
1628099942,19.2,64275.6,5883.3,53476.0
1628099943,19.8,64275.6,5883.3,53476.1
1628099944,20.9,64275.6,5883.3,53476.2
1628099945,19.9,64275.6,5883.3,53476.2
1628099946,19.4,64275.6,5883.3,53476.8
1628099947,20.1,64275.6,5883.3,53477.7
1628099948,18.6,64275.6,5883.3,53477.8
1628099949,19.5,64275.6,5883.3,53480.8
1628099950,19.7,64275.6,5883.3,53487.3
1628099951,23.6,64275.6,5883.3,53504.5
1628099952,19.1,64275.6,5883.3,53504.7
1628099953,21.8,64275.6,5883.3,53504.7
1628099954,19.9,64275.6,5883.3,53504.8
1628099955,19.7,64275.6,5883.3,53479.9
1628099956,19.5,64275.6,5883.3,53479.4
1628099957,19.2,64275.6,5883.3,53479.5
1628099958,21.0,64275.6,5883.3,53479.8
1628099959,19.8,64275.6,5883.3,53482.9
1628099960,19.5,64275.6,5883.3,53484.3
1628099961,20.5,64275.6,5883.3,53504.4
1628099962,21.6,64275.6,5883.3,53512.3
1628099963,22.0,64275.6,5883.3,53504.5
1628099964,23.0,64275.6,5883.3,53505.7
1628099965,21.6,64275.6,5883.3,53530.1
1628099966,20.9,64275.6,5883.3,53530.4
1628099967,20.8,64275.6,5883.3,53530.5
1628099968,22.8,64275.6,5883.3,53530.5
1628099969,21.4,64275.6,5883.3,53530.5
1628099970,20.7,64275.6,5883.3,53504.7
1628099971,24.0,64275.6,5883.3,53504.7
1628099972,20.9,64275.6,5883.3,53522.6
1628099973,21.4,64275.6,5883.3,53504.7
1628099974,26.1,64275.6,5883.3,53504.7
1628099975,21.4,64275.6,5883.3,53504.7
1628099976,19.9,64275.6,5883.3,53499.4
1628099977,19.7,64275.6,5883.3,53501.0
1628099978,18.9,64275.6,5883.3,53501.6
1628099979,20.3,64275.6,5883.3,53526.6
1628099980,19.7,64275.6,5883.3,53527.8
1628099981,24.0,64275.6,5883.3,53502.6
1628099982,22.8,64275.6,5883.3,53510.8
1628099983,21.6,64275.6,5883.3,53507.8
1628099984,20.8,64275.6,5883.3,53506.8
1628099986,20.5,64275.6,5883.3,53506.9
1628099987,19.7,64275.6,5883.3,53507.3
1628099988,20.3,64275.6,5883.3,53507.4
1628099989,22.4,64275.6,5883.3,53507.4
1628099990,19.8,64275.6,5883.3,53521.9
1628099991,21.0,64275.6,5883.3,53533.9
1628099992,22.0,64275.6,5883.3,53534.2
1628099993,21.6,64275.6,5883.3,53533.6
1628099994,21.6,64275.6,5883.3,53534.4
1628099995,22.4,64275.6,5883.3,53534.5
1628099996,21.9,64275.6,5883.3,53534.5
1628099997,21.4,64275.6,5883.3,53534.6
1628099998,22.0,64275.6,5883.3,53535.6
1628099999,23.3,64275.6,5883.3,53535.8
1628100000,21.1,64275.6,5883.3,53535.8
1628100001,21.7,64275.6,5883.3,53560.6
1628100002,24.0,64275.6,5883.3,53560.4
1628100003,21.5,64275.6,5883.3,53560.6
1628100004,21.7,64275.6,5883.3,53560.5
1628100005,21.4,64275.6,5883.3,53534.9
1628100006,21.8,64275.6,5883.3,53535.1
1628100007,21.4,64275.6,5883.3,53535.8
1628100008,21.7,64275.6,5883.3,53536.2
1628100009,21.2,64275.6,5883.3,53538.5
1628100010,21.4,64275.6,5883.3,53539.2
1628100011,22.3,64275.6,5883.3,53540.6
1628100012,23.1,64275.6,5883.3,53537.2
1628100013,22.6,64275.6,5883.3,53537.9
1628100014,21.5,64275.6,5883.3,53562.5
1628100015,21.7,64275.6,5883.3,53562.9
1628100016,22.3,64275.6,5883.3,53563.6
1628100017,20.7,64275.6,5883.3,53567.5
1628100018,21.9,64275.6,5883.3,53537.9
1628100019,23.3,64275.6,5883.3,53537.9
1628100020,22.0,64275.6,5883.3,53538.1
1628100021,21.5,64275.6,5883.3,53537.1
1628100022,21.3,64275.6,5883.3,53537.5
1628100023,21.6,64275.6,5883.3,53537.4
1628100024,21.9,64275.6,5883.3,53537.2
1628100025,22.8,64275.6,5883.3,53538.4
1628100026,21.7,64275.6,5883.3,53562.9
1628100027,21.7,64275.6,5883.3,53563.1
1628100028,21.3,64275.6,5883.3,53563.5
1628100029,23.9,64275.6,5883.3,53563.9
1628100030,21.3,64275.6,5883.3,53537.7
1628100031,22.1,64275.6,5883.3,53537.5
1628100032,21.0,64275.6,5883.3,53537.6
1628100033,20.7,64275.6,5883.3,53537.3
1628100034,19.2,64275.6,5883.3,53544.8
1628100035,23.9,64275.6,5883.3,53537.7
1628100036,20.9,64275.6,5883.3,53537.7
1628100037,20.1,64275.6,5883.3,53537.9
1628100038,19.3,64275.6,5883.3,53538.3
1628100039,20.7,64275.6,5883.3,53540.0
1628100040,19.2,64275.6,5883.3,53540.4
1628100041,22.0,64275.6,5883.3,53540.7
1628100042,20.0,64275.6,5883.3,53540.6
1628100043,24.6,64275.6,5883.3,53540.4
1628100044,19.4,64275.6,5883.3,53561.2
1628100045,20.8,64275.6,5883.3,53558.4
1628100046,21.5,64275.6,5883.3,53559.1
1628100047,21.8,64275.6,5883.3,53559.4
1628100048,22.5,64275.6,5883.3,53559.9
1628100049,22.8,64275.6,5883.3,53560.5
1628100050,20.9,64275.6,5883.3,53560.8
1628100051,21.5,64275.6,5883.3,53561.2
1628100052,21.2,64275.6,5883.3,53562.1
1628100053,22.2,64275.6,5883.3,53562.5
1628100054,21.4,64275.6,5883.3,53573.8
1628100055,22.7,64275.6,5883.3,53561.0
1628100056,21.2,64275.6,5883.3,53585.3
1628100057,22.3,64275.6,5883.3,53585.7
1628100058,22.6,64275.6,5883.3,53586.1
1628100059,22.3,64275.6,5883.3,53590.7
1628100060,21.4,64275.6,5883.3,53570.2
1628100061,24.1,64275.6,5883.3,53569.9
1628100062,21.9,64275.6,5883.3,53569.8
1628100063,23.0,64275.6,5883.3,53569.9
1628100064,22.1,64275.6,5883.3,53569.7
1628100065,22.6,64275.6,5883.3,53569.8
1628100066,21.6,64275.6,5883.3,53569.8
1628100067,22.1,64275.6,5883.3,53569.9
1628100068,21.5,64275.6,5883.3,53569.9
1628100069,21.7,64275.6,5883.3,53569.9
1628100070,21.2,64275.6,5883.3,53569.9
1628100071,23.6,64275.6,5883.3,53569.9
1628100072,20.9,64275.6,5883.3,53569.9
1628100073,22.9,64275.6,5883.3,53570.0
1628100074,21.7,64275.6,5883.3,53570.0
1628100075,21.7,64275.6,5883.3,53570.0
1628100076,20.9,64275.6,5883.3,53570.1
1628100077,19.3,64275.6,5883.3,53570.2
1628100078,21.2,64275.6,5883.3,53570.2
1628100079,19.8,64275.6,5883.3,53570.2
1628100080,19.1,64275.6,5883.3,53575.7
1628100081,20.0,64275.6,5883.3,53572.3
1628100082,19.3,64275.6,5883.3,53572.3
1628100083,20.3,64275.6,5883.3,53573.5
1628100084,20.0,64275.6,5883.3,53598.4
1628100085,21.1,64275.6,5883.3,53598.4
1628100086,19.1,64275.6,5883.3,53598.4
1628100087,20.0,64275.6,5883.3,53598.5
1628100088,21.0,64275.6,5883.3,53572.7
1628100089,20.3,64275.6,5883.3,53572.8
1628100090,18.9,64275.6,5883.3,53572.9
1628100091,22.2,64275.6,5883.3,53574.2
1628100092,19.6,64275.6,5883.3,53573.5
1628100093,21.6,64275.6,5883.3,53564.7
1628100094,19.7,64275.6,5883.3,53564.7
1628100095,20.4,64275.6,5883.3,53564.7
1628100096,23.6,64275.6,5883.3,53567.9
1628100097,20.0,64275.6,5883.3,53568.0
1628100098,19.7,64275.6,5883.3,53568.0
1628100099,20.7,64275.6,5883.3,53568.1
1628100100,19.3,64275.6,5883.3,53568.2
1628100101,21.6,64275.6,5883.3,53569.7
1628100102,19.1,64275.6,5883.3,53570.4
1628100103,21.7,64275.6,5883.3,53575.0
1628100104,23.8,64275.6,5883.3,53571.2
1628100105,20.1,64275.6,5883.3,53571.0
1628100106,19.6,64275.6,5883.3,53572.0
1628100107,19.0,64275.6,5883.3,53572.9
1628100108,21.8,64275.6,5883.3,53570.8
1628100109,17.4,64275.6,5883.3,53570.8
1628100110,12.6,64275.6,5883.3,53569.8
1628100111,13.5,64275.6,5883.3,53569.8
1628100112,13.1,64275.6,5883.3,53569.8
1628100113,13.8,64275.6,5883.3,53569.8
1628100114,14.1,64275.6,5883.3,53569.8
1628100115,14.2,64275.6,5883.3,53569.8
1628100116,12.9,64275.6,5883.3,53569.9
1628100117,13.9,64275.6,5883.3,53569.9
1628100118,15.0,64275.6,5883.3,53569.9
1628100119,13.4,64275.6,5883.3,53570.3
1628100120,12.7,64275.6,5883.3,53570.0
1628100121,16.1,64275.6,5883.3,53570.0
1628100122,12.9,64275.6,5883.3,53570.0
1628100123,14.4,64275.6,5883.3,53570.0
1628100124,14.2,64275.6,5883.3,53570.2
1628100125,13.7,64275.6,5883.3,53570.6
1628100126,12.7,64275.6,5883.3,53571.2
1628100127,13.6,64275.6,5883.3,53567.9
1628100128,6.6,64275.6,5883.3,53567.4
1628100129,6.8,64275.6,5883.3,53574.6
1628100130,7.2,64275.6,5883.3,53567.5
1628100131,9.9,64275.6,5883.3,53567.5
1628100132,7.0,64275.6,5883.3,53567.5
1628100133,10.3,64275.6,5883.3,53567.5
1628100134,7.1,64275.6,5883.3,53567.5
1628100135,7.9,64275.6,5883.3,53567.1
1628100136,7.2,64275.6,5883.3,53567.3
1628100137,7.6,64275.6,5883.3,53592.8
1628100138,8.8,64275.6,5883.3,53592.9
1628100139,7.3,64275.6,5883.3,53592.9
1628100140,7.3,64275.6,5883.3,53593.0
1628100141,7.6,64275.6,5883.3,53568.0
1628100142,7.2,64275.6,5883.3,53568.1
1628100143,8.6,64275.6,5883.3,53567.3
1628100144,8.0,64275.6,5883.3,53567.3
1628100145,7.9,64275.6,5883.3,53567.3
1628100146,7.1,64275.6,5883.4,53568.2
1628100147,7.6,64275.6,5883.3,53568.6
1628100148,9.1,64275.6,5883.3,53593.2
1628100149,6.8,64275.6,5883.3,53593.2
1628100150,6.9,64275.6,5883.3,53567.4
1628100151,10.1,64275.6,5883.3,53567.4
1628100152,7.6,64275.6,5883.3,53567.4
1628100153,8.2,64275.6,5883.3,53567.4
1628100154,7.9,64275.6,5883.3,53567.4
1628100155,7.6,64275.6,5883.3,53567.4
