record,timestamp,CPU_ALL:User%,MEM:memtotal,MEM:active,MEM:inactive,NET:eno1-write-KB/s,NET:eno1-read-KB/s
0,1631585616,68.8,1606887.6,160273.69999999998,1291458.4,7534.299999999999,7630.299999999999
1,1631585617,53.8,1606887.6,160273.8,1291470.1,7908.5,8187.900000000001
2,1631585618,62.599999999999994,1606887.6,160273.69999999998,1291487.0,9057.299999999996,7465.900000000001
3,1631585619,51.2,1606887.6,160273.69999999998,1291491.8,7819.500000000002,7704.0
4,1631585620,54.1,1606887.6,160273.69999999998,1291496.5,7891.999999999998,8801.1
5,1631585621,72.0,1606887.6,160273.69999999998,1291532.2999999998,8978.2,9139.700000000003
6,1631585622,56.400000000000006,1606887.6,160273.8,1291617.8,10363.1,9263.899999999998
7,1631585623,76.60000000000002,1606887.6,160272.39999999997,1291561.5999999999,31322547.6,9441.1
8,1631585624,52.79999999999999,1606887.6,160272.49999999997,1291619.9,8526.4,8888.3
9,1631585625,60.60000000000001,1606887.6,160272.3,1291602.2999999998,130068311.1,81373706.69999997
10,1631585626,58.100000000000016,1606887.6,160272.3,1291650.9,7607.7,7528.499999999999
11,1631585627,54.39999999999999,1606887.6,160272.3,1291697.8999999997,8058.499999999998,7769.599999999999
12,1631585628,65.1,1606887.6,160272.3,1291669.7000000002,7709.899999999999,8729.2
13,1631585629,56.50000000000001,1606887.6,160272.4,1291695.1,8568.299999999997,8896.300000000001
14,1631585630,48.9,1606887.6,160272.3,1291727.5999999999,8814.6,7574.299999999999
15,1631585631,52.59999999999999,1606887.6,160272.3,1291794.1999999997,7316.200000000001,7461.799999999999
16,1631585632,48.09999999999999,1606887.6,160272.49999999997,1291870.5,7795.599999999999,7582.8
17,1631585633,70.20000000000002,1606887.6,160272.49999999997,1291909.5,7787.799999999997,8643.199999999999
18,1631585634,58.0,1606887.6,160272.49999999997,1291996.4000000001,7688.7,8226.9
19,1631585635,58.29999999999999,1606887.6,160272.59999999998,1292006.4000000004,8852.9,8835.199999999999
20,1631585636,62.099999999999994,1606887.6,160272.59999999998,1292066.9000000001,7987.1,8225.7
21,1631585637,55.4,1606887.6,160272.8,1292303.0999999999,7385.2,7313.6
22,1631585638,60.20000000000002,1606887.6,160272.49999999997,1292128.7,9082.099999999999,8695.400000000001
23,1631585639,48.50000000000001,1606887.6,160272.3,1292162.7999999998,8547.399999999998,7635.599999999999
24,1631585640,59.5,1606887.6,160272.19999999998,1292089.2,8180.1,8155.800000000001
25,1631585641,49.400000000000006,1606887.6,160272.19999999998,1292145.0000000002,7614.899999999998,8328.900000000001
26,1631585642,53.39999999999999,1606887.6,160272.19999999998,1292241.2,8039.199999999998,8401.199999999999
27,1631585643,70.5,1606887.6,160273.69999999998,1292242.5999999999,7764.299999999999,8199.1
28,1631585644,52.4,1606887.6,160273.69999999998,1292349.9,9076.399999999996,7984.200000000001
29,1631585645,51.400000000000006,1606887.6,160273.69999999998,1292328.8,7838.000000000001,7502.099999999999
30,1631585646,61.50000000000002,1606887.6,160273.8,1292342.0999999999,6927.000000000002,7574.799999999999
31,1631585647,52.599999999999994,1606887.6,160273.8,1292352.4,8641.1,8331.5
32,1631585648,61.1,1606887.6,160273.8,1292404.0,8590.999999999998,8437.1
33,1631585649,54.900000000000006,1606887.6,160273.8,1292418.6,7748.600000000001,8089.400000000001
34,1631585650,53.40000000000002,1606887.6,160273.8,1292450.1000000003,8429.8,8276.300000000001
35,1631585651,64.8,1606887.6,160273.8,1292512.1,9995.000000000004,9726.3
36,1631585652,56.29999999999999,1606887.6,160273.89999999997,1292670.4999999998,9605.799999999997,8444.0
37,1631585653,72.8,1606887.6,160273.89999999997,1292606.2000000004,8219.9,7912.700000000001
38,1631585654,58.7,1606887.6,160273.99999999997,1292638.2000000002,7669.100000000001,7737.4
39,1631585655,53.7,1606887.6,160273.89999999997,1292726.1999999997,8105.300000000001,8017.4
40,1631585656,64.89999999999999,1606887.6,160273.99999999997,1292740.1,7766.800000000003,7799.700000000001
41,1631585657,71.10000000000001,1606887.6,160274.09999999998,1292762.5999999999,8336.000000000002,8503.5
42,1631585658,70.19999999999999,1606887.6,160274.5,1292748.0000000002,8222.899999999998,7697.4
43,1631585659,56.30000000000001,1606887.6,160274.69999999998,1292788.3,8337.999999999998,7863.5
44,1631585660,45.900000000000006,1606887.6,160274.69999999998,1292819.0,8371.3,8847.5
45,1631585661,56.300000000000004,1606887.6,160274.8,1292828.0999999999,7855.899999999997,7998.8
46,1631585662,52.500000000000014,1606887.6,160274.8,1292870.4,8758.999999999998,8033.9
47,1631585663,72.09999999999998,1606887.6,160274.69999999998,1292889.1,8764.400000000001,9619.900000000001
48,1631585664,56.5,1606887.6,160274.69999999998,1292939.5,8408.599999999999,8161.999999999999
49,1631585665,59.199999999999996,1606887.6,160274.69999999998,1292995.4000000001,9946.999999999998,9155.2
50,1631585666,79.50000000000003,1606887.6,160274.69999999998,1292994.4,8189.5999999999985,8484.3
51,1631585667,59.80000000000001,1606887.6,160274.8,1293040.5,8721.9,9532.2
52,1631585668,58.8,1606887.6,160274.5,1293071.2000000004,8861.7,8331.2
53,1631585669,53.400000000000006,1606887.6,160274.5,1293119.5,7908.5999999999985,7473.4
54,1631585670,51.89999999999999,1606887.6,160274.69999999998,1293119.9000000001,8860.499999999998,9446.599999999999
55,1631585671,57.300000000000004,1606887.6,160274.9,1293119.3,8615.500000000002,8989.099999999999
56,1631585672,56.40000000000002,1606887.6,160275.0,1293167.1999999997,8834.099999999995,7853.100000000001
