timestamp,CPU_ALL:User%,MEM:memtotal,MEM:active,MEM:inactive
1628096381,9.1,64275.6,5820.9,52172.2
1628096382,7.6,64275.6,5820.9,52172.3
1628096383,9.1,64275.6,5820.9,52171.6
1628096384,6.7,64275.6,5820.9,52190.0
1628096385,7.1,64275.6,5820.9,52172.0
1628096386,7.8,64275.6,5820.9,52173.5
1628096387,8.0,64275.6,5820.9,52198.1
1628096388,8.3,64275.6,5820.9,52198.3
1628096389,7.0,64275.6,5820.9,52198.2
1628096390,7.2,64275.6,5820.9,52198.2
1628096391,6.9,64275.6,5820.9,52172.4
1628096392,7.2,64275.6,5820.9,52172.8
1628096393,8.4,64275.6,5820.9,52172.7
1628096394,7.5,64275.6,5820.9,52180.4
1628096395,7.1,64275.6,5820.9,52172.4
1628096396,7.4,64275.6,5820.9,52172.3
1628096397,6.6,64275.6,5820.9,52172.4
1628096398,8.5,64275.6,5820.9,52172.4
1628096399,7.5,64275.6,5820.9,52172.4
1628096400,7.1,64275.6,5820.9,52172.4
1628096401,9.3,64275.6,5820.9,52172.5
1628096402,7.1,64275.6,5820.9,52172.6
1628096403,8.7,64275.6,5820.9,52172.5
1628096404,7.2,64275.6,5820.9,52172.5
1628096405,6.9,64275.6,5820.9,52172.5
1628096406,7.6,64275.6,5820.9,52172.5
1628096407,6.6,64275.6,5820.9,52172.5
1628096408,6.4,64275.6,5820.9,52172.5
1628096409,6.6,64275.6,5820.9,52172.5
1628096410,7.2,64275.6,5821.0,52172.6
1628096411,9.2,64275.6,5821.0,52172.6
1628096412,7.9,64275.6,5821.0,52172.6
1628096413,8.3,64275.6,5821.0,52172.6
1628096414,7.3,64275.6,5821.0,52172.6
1628096415,7.5,64275.6,5821.0,52172.6
1628096416,7.0,64275.6,5821.0,52172.2
1628096417,6.9,64275.6,5821.0,52172.2
1628096418,9.6,64275.6,5821.0,52172.2
1628096419,6.6,64275.6,5821.0,52172.2
1628096420,6.6,64275.6,5821.0,52172.2
1628096421,8.1,64275.6,5821.0,52172.2
1628096422,7.9,64275.6,5821.0,52172.4
1628096423,8.0,64275.6,5821.0,52172.2
1628096424,7.1,64275.6,5821.0,52172.2
1628096425,11.8,64275.6,5821.0,52172.2
1628096426,7.1,64275.6,5821.0,52172.3
1628096427,7.6,64275.6,5821.0,52172.3
1628096428,8.6,64275.6,5821.0,52172.3
1628096429,6.6,64275.6,5821.0,52172.3
1628096430,7.7,64275.6,5821.0,52172.3
1628096431,10.0,64275.6,5821.0,52172.7
1628096432,6.8,64275.6,5821.0,52172.3
1628096433,8.6,64275.6,5821.0,52172.3
1628096434,7.5,64275.6,5821.0,52172.3
1628096435,6.7,64275.6,5821.0,52172.3
1628096436,7.0,64275.6,5821.0,52172.4
1628096437,7.3,64275.6,5821.0,52172.4
1628096438,7.2,64275.6,5821.0,52172.4
1628096439,7.3,64275.6,5821.0,52172.4
1628096440,7.2,64275.6,5821.0,52172.4
1628096441,8.9,64275.6,5821.0,52172.4
1628096442,6.8,64275.6,5821.0,52172.4
1628096443,9.6,64275.6,5821.0,52172.4
1628096444,7.4,64275.6,5821.0,52173.6
1628096445,7.5,64275.6,5821.0,52186.2
1628096446,7.4,64275.6,5821.0,52186.9
1628096447,7.4,64275.6,5821.0,52187.0
1628096448,8.8,64275.6,5821.0,52173.2
1628096449,7.4,64275.6,5821.0,52173.2
1628096450,6.4,64275.6,5821.0,52173.2
1628096451,7.6,64275.6,5821.0,52173.5
1628096452,7.5,64275.6,5821.0,52173.2
1628096453,7.4,64275.6,5821.0,52173.2
1628096454,7.7,64275.6,5821.0,52173.2
1628096455,7.0,64275.6,5821.0,52173.2
1628096456,6.6,64275.6,5821.0,52173.4
1628096457,7.0,64275.6,5821.0,52173.3
1628096458,8.8,64275.6,5821.0,52173.3
1628096459,8.1,64275.6,5821.0,52173.3
1628096460,6.0,64275.6,5821.0,52173.3
1628096461,9.2,64275.6,5821.0,52174.3
1628096462,6.5,64275.6,5821.0,52173.3
1628096463,8.5,64275.6,5821.0,52173.3
1628096464,7.3,64275.6,5821.0,52173.2
1628096465,7.0,64275.6,5821.0,52173.2
1628096466,6.6,64275.6,5821.0,52173.2
1628096467,7.9,64275.6,5821.0,52173.3
1628096468,6.1,64275.6,5821.0,52173.3
1628096469,7.0,64275.6,5821.0,52173.3
1628096470,6.9,64275.6,5821.0,52173.3
1628096471,9.2,64275.6,5821.0,52173.7
1628096472,6.2,64275.6,5821.0,52173.3
1628096473,9.3,64275.6,5821.0,52173.3
1628096474,7.5,64275.6,5821.0,52173.3
1628096475,7.4,64275.6,5821.0,52173.7
1628096476,7.7,64275.6,5821.0,52174.1
